admission_date,disease_type,actual_patient_count,expected_multiplier,temperature,humidity,weather_condition,aqi,is_holiday,holiday_name,days_after_holiday
2023-06-14,Gastroenteritis,2,1.02,32.62,80.76,Rain,38,False,None,0
2023-06-14,Pediatric Illness,4,1.19,31.91,85.86,Rain,41,False,None,0
2023-06-14,Respiratory Infection,4,0.94,37.3,70.95,Cloudy,131,False,None,0
2023-06-14,Kidney Disease,2,1.02,35.32,39.9,Smoke,212,False,None,0
2023-06-15,Hypertension,2,0.86,30.22,42.34,Clear,77,False,None,0
2023-06-16,Malaria,2,1.01,28.71,57.21,Haze,229,False,None,0
2023-06-17,Diabetes,3,0.84,31.78,47.12,Clear,89,False,None,0
2023-06-17,Kidney Disease,1,0.97,34.29,51.47,Clear,92,False,None,0
2023-06-18,Kidney Disease,1,0.91,34.56,91.36,Rain,42,False,None,0
2023-06-18,Heart Disease,3,0.87,27.06,85.05,Rain,54,False,None,0
2023-06-18,Kidney Disease,2,1.07,33.35,91.9,Rain,53,False,None,0
2023-06-18,Hypertension,2,0.87,31.42,31.65,Smoke,218,False,None,0
2023-06-20,Gastroenteritis,2,1.07,34.93,76.54,Rain,30,False,None,0
2023-06-20,Pediatric Illness,4,1.04,35.68,83.74,Rain,43,False,None,0
2023-06-21,Malaria,1,0.92,32.39,90.73,Rain,42,False,None,0
2023-06-21,Malaria,1,0.81,34.96,77.62,Rain,60,False,None,0
2023-06-22,Malaria,1,0.84,32.36,84.09,Rain,72,False,None,0
2023-06-22,Respiratory Infection,4,1.1,31.91,50.96,Haze,153,False,None,0
2023-06-22,Gastroenteritis,2,0.96,29.22,92.93,Rain,79,False,None,0
2023-06-23,Pediatric Illness,4,1.16,36.41,86.3,Rain,77,False,None,0
2023-06-24,Gastroenteritis,2,0.97,26.33,62.64,Cloudy,129,False,None,0
2023-06-24,Heart Disease,3,0.99,26.97,68.12,Haze,233,False,None,0
2023-06-24,Kidney Disease,2,0.97,25.26,78.2,Rain,38,False,None,0
2023-06-25,Respiratory Infection,4,0.84,34.61,82.34,Rain,30,False,None,0
2023-06-25,Diabetes,4,1.16,38.03,94.24,Rain,35,False,None,0
2023-06-27,Diabetes,2,1.13,33.73,85.29,Rain,46,False,None,0
2023-06-27,Kidney Disease,1,1.2,26.29,29.06,Sunny,43,False,None,0
2023-06-27,Kidney Disease,2,0.84,35.92,76.16,Cloudy,93,False,None,0
2023-06-27,Hypertension,3,0.84,35.18,84.09,Rain,65,False,None,0
2023-06-28,Pediatric Illness,3,1.08,29.3,43.27,Sunny,41,False,None,0
2023-06-29,Malaria,1,0.88,30.49,47.97,Clear,86,False,None,0
2023-06-29,Heart Disease,3,0.91,29.66,80.31,Rain,45,False,None,0
2023-06-29,Gastroenteritis,1,0.91,37.01,41.23,Clear,89,False,None,0
2023-06-29,Hypertension,2,0.89,31.64,88.88,Rain,57,False,None,0
2023-07-01,Heart Disease,4,0.91,29.96,68.95,Haze,226,False,None,0
2023-07-01,Diabetes,3,0.95,30.39,79.04,Rain,35,False,None,0
2023-07-02,Kidney Disease,2,0.9,26.38,89.06,Rain,52,False,None,0
2023-07-02,Heart Disease,3,0.95,27.78,62.64,Haze,222,False,None,0
2023-07-03,Diabetes,3,0.91,30.56,78.07,Rain,58,False,None,0
2023-07-03,Hypertension,2,1.0,28.06,76.87,Rain,67,False,None,0
2023-07-04,Pediatric Illness,2,1.07,32.85,85.31,Rain,54,False,None,0
2023-07-05,Gastroenteritis,2,1.12,24.57,32.68,Smoke,341,False,None,0
2023-07-05,Gastroenteritis,2,0.94,32.01,81.82,Rain,70,False,None,0
2023-07-05,Malaria,1,1.14,27.74,84.63,Rain,64,False,None,0
2023-07-05,Malaria,1,0.9,25.76,72.55,Cloudy,102,False,None,0
2023-07-05,Pediatric Illness,2,1.02,28.81,21.4,Sunny,76,False,None,0
2023-07-06,Pediatric Illness,3,1.1,33.08,76.61,Rain,76,False,None,0
2023-07-06,Respiratory Infection,4,0.84,29.31,78.94,Rain,74,False,None,0
2023-07-07,Heart Disease,3,1.14,29.08,38.86,Smoke,292,False,None,0
2023-07-07,Kidney Disease,1,0.85,28.58,83.21,Rain,46,False,None,0
2023-07-08,Malaria,1,0.93,27.06,56.24,Haze,198,False,None,0
2023-07-08,Pediatric Illness,3,1.13,26.91,75.69,Rain,52,False,None,0
2023-07-08,Diabetes,2,1.19,28.61,76.09,Rain,62,False,None,0
2023-07-08,Respiratory Infection,3,0.85,24.13,83.9,Rain,74,False,None,0
2023-07-09,Pediatric Illness,3,1.07,28.37,76.25,Cloudy,106,False,None,0
2023-07-11,Kidney Disease,2,0.84,25.01,76.8,Rain,60,False,None,0
2023-07-11,Malaria,2,1.07,32.96,68.33,Haze,220,False,None,0
2023-07-11,Hypertension,2,1.04,28.73,58.64,Haze,179,False,None,0
2023-07-11,Heart Disease,2,0.82,28.56,89.17,Rain,53,False,None,0
2023-07-12,Heart Disease,3,1.0,26.01,83.05,Rain,30,False,None,0
2023-07-12,Diabetes,2,0.96,24.23,92.76,Rain,64,False,None,0
2023-07-13,Hypertension,2,0.81,28.35,85.01,Rain,62,False,None,0
2023-07-13,Heart Disease,4,1.1,30.86,35.89,Smoke,202,False,None,0
2023-07-14,Respiratory Infection,3,0.82,32.5,78.45,Rain,39,False,None,0
2023-07-14,Kidney Disease,2,1.16,24.94,90.34,Rain,40,False,None,0
2023-07-16,Kidney Disease,1,0.99,30.01,83.94,Rain,45,False,None,0
2023-07-17,Diabetes,3,1.06,29.31,84.25,Rain,50,False,None,0
2023-07-17,Hypertension,2,0.99,30.51,50.2,Haze,217,False,None,0
2023-07-18,Malaria,1,1.1,28.31,40.89,Clear,54,False,None,0
2023-07-18,Gastroenteritis,2,0.96,26.91,84.69,Rain,30,False,None,0
2023-07-19,Diabetes,2,0.93,30.81,64.12,Cloudy,97,False,None,0
2023-07-19,Diabetes,3,1.06,25.06,80.56,Rain,68,False,None,0
2023-07-19,Respiratory Infection,3,1.01,29.54,32.82,Sunny,86,False,None,0
2023-07-20,Gastroenteritis,1,1.03,24.91,48.6,Clear,52,False,None,0
2023-07-20,Malaria,1,1.07,30.03,76.91,Rain,48,False,None,0
2023-07-20,Heart Disease,3,0.95,21.76,84.11,Rain,60,False,None,0
2023-07-21,Malaria,1,0.83,24.87,40.13,Clear,86,False,None,0
2023-07-21,Kidney Disease,2,0.94,30.01,77.15,Cloudy,80,False,None,0
2023-07-21,Diabetes,2,1.11,30.17,56.17,Haze,236,False,None,0
2023-07-22,Hypertension,3,1.05,27.22,66.56,Haze,228,False,None,0
2023-07-22,Hypertension,2,1.08,29.42,45.46,Clear,81,False,None,0
2023-07-22,Malaria,2,1.0,29.2,91.36,Rain,40,False,None,0
2023-07-23,Hypertension,2,1.05,29.6,85.0,Rain,66,False,None,0
2023-07-24,Kidney Disease,2,0.83,28.75,89.16,Rain,47,False,None,0
2023-07-24,Kidney Disease,1,0.89,25.96,45.44,Clear,81,False,None,0
2023-07-24,Malaria,1,0.88,26.99,77.86,Rain,64,False,None,0
2023-07-24,Hypertension,2,0.91,25.59,75.57,Rain,40,False,None,0
2023-07-25,Pediatric Illness,2,1.02,18.44,60.27,Cloudy,102,False,None,0
2023-07-26,Diabetes,3,0.87,32.33,92.48,Rain,30,False,None,0
2023-07-28,Gastroenteritis,1,0.88,24.14,91.11,Rain,46,False,None,0
2023-07-28,Malaria,1,1.07,23.08,86.15,Rain,65,False,None,0
2023-07-29,Diabetes,1,0.95,26.24,36.19,Sunny,69,False,None,0
2023-07-29,Gastroenteritis,2,1.03,24.73,57.01,Haze,225,False,None,0
2023-07-29,Malaria,2,0.95,32.42,78.71,Cloudy,93,False,None,0
2023-07-30,Diabetes,3,1.08,25.96,69.39,Haze,223,False,None,0
2023-07-30,Gastroenteritis,2,0.85,29.66,85.41,Rain,48,False,None,0
2023-07-31,Diabetes,3,1.08,30.11,43.7,Sunny,64,False,None,0
2023-07-31,Hypertension,2,0.96,27.05,51.62,Clear,83,False,None,0
2023-08-01,Hypertension,3,1.18,26.94,91.19,Rain,53,False,None,0
2023-08-03,Respiratory Infection,3,0.88,26.51,67.96,Haze,170,False,None,0
2023-08-03,Kidney Disease,2,0.94,28.28,57.56,Haze,156,False,None,0
2023-08-04,Pediatric Illness,3,0.81,32.8,81.56,Rain,66,False,None,0
2023-08-05,Respiratory Infection,4,0.97,25.38,76.89,Rain,36,False,None,0
2023-08-06,Kidney Disease,2,1.09,31.27,75.09,Rain,38,False,None,0
2023-08-06,Hypertension,2,0.92,27.44,91.96,Rain,64,False,None,0
2023-08-06,Gastroenteritis,2,0.87,28.03,76.4,Rain,53,False,None,0
2023-08-07,Heart Disease,3,1.0,24.53,85.07,Rain,71,False,None,0
2023-08-07,Respiratory Infection,4,0.89,28.05,48.93,Smoke,308,False,None,0
2023-08-08,Malaria,1,0.85,23.83,82.05,Rain,36,False,None,0
2023-08-09,Respiratory Infection,4,1.06,23.98,54.78,Haze,212,False,None,0
2023-08-09,Heart Disease,2,1.02,26.2,86.39,Rain,47,False,None,0
2023-08-10,Pediatric Illness,2,0.92,27.14,63.79,Haze,237,False,None,0
2023-08-10,Kidney Disease,1,1.04,24.55,88.89,Rain,40,False,None,0
2023-08-11,Malaria,1,1.18,21.39,75.18,Rain,39,False,None,0
2023-08-11,Heart Disease,3,1.08,21.35,88.05,Rain,72,False,None,0
2023-08-11,Malaria,2,0.94,26.37,91.6,Rain,63,False,None,0
2023-08-12,Malaria,2,0.9,27.94,56.75,Haze,230,False,None,0
2023-08-12,Diabetes,2,1.08,28.82,77.05,Rain,76,False,None,0
2023-08-13,Pediatric Illness,2,1.05,20.31,85.87,Rain,75,False,None,0
2023-08-13,Diabetes,3,0.88,23.22,82.29,Rain,72,False,None,0
2023-08-14,Kidney Disease,1,1.05,31.1,76.98,Rain,51,False,None,0
2023-08-14,Malaria,1,0.92,23.36,43.6,Clear,93,False,None,0
2023-08-14,Pediatric Illness,2,1.09,25.93,52.49,Clear,67,False,None,0
2023-08-15,Hypertension,2,1.02,24.09,52.18,Clear,59,False,None,0
2023-08-15,Malaria,1,1.1,26.78,81.56,Rain,52,False,None,0
2023-08-15,Malaria,2,0.89,27.52,63.84,Haze,215,False,None,0
2023-08-16,Heart Disease,3,1.0,23.99,82.99,Rain,72,False,None,0
2023-08-16,Gastroenteritis,3,1.04,28.96,86.25,Rain,52,False,None,0
2023-08-16,Respiratory Infection,2,0.83,23.77,33.74,Sunny,81,False,None,0
2023-08-17,Gastroenteritis,2,1.02,25.95,87.89,Rain,41,False,None,0
2023-08-18,Diabetes,1,1.06,25.53,43.88,Clear,94,False,None,0
2023-08-18,Hypertension,2,0.84,25.45,63.42,Haze,225,False,None,0
2023-08-18,Pediatric Illness,2,1.06,27.69,36.31,Smoke,218,False,None,0
2023-08-19,Heart Disease,2,1.14,27.8,81.24,Rain,49,False,None,0
2023-08-19,Pediatric Illness,3,1.03,27.68,41.62,Clear,55,False,None,0
2023-08-20,Pediatric Illness,3,0.99,30.93,82.81,Rain,50,False,None,0
2023-08-20,Kidney Disease,1,0.98,30.12,69.91,Cloudy,107,False,None,0
2023-08-20,Diabetes,3,1.07,25.39,90.46,Rain,41,False,None,0
2023-08-20,Pediatric Illness,4,1.19,28.52,91.91,Rain,35,False,None,0
2023-08-21,Heart Disease,3,1.17,26.42,69.23,Haze,216,False,None,0
2023-08-22,Gastroenteritis,2,1.18,28.2,76.2,Cloudy,118,False,None,0
2023-08-23,Hypertension,2,0.83,29.0,84.91,Rain,46,False,None,0
2023-08-24,Diabetes,2,0.87,23.93,64.62,Haze,243,False,None,0
2023-08-24,Diabetes,3,1.04,23.15,52.52,Haze,243,False,None,0
2023-08-25,Respiratory Infection,3,0.82,25.15,82.05,Rain,41,False,None,0
2023-08-25,Pediatric Illness,3,0.81,20.54,79.84,Rain,49,False,None,0
2023-08-25,Gastroenteritis,2,1.06,27.45,64.78,Haze,153,False,None,0
2023-08-25,Gastroenteritis,2,0.86,28.14,79.4,Cloudy,119,False,None,0
2023-08-26,Gastroenteritis,1,1.16,29.23,22.68,Sunny,79,False,None,0
2023-08-26,Gastroenteritis,2,0.98,24.22,68.87,Cloudy,144,False,None,0
2023-08-26,Diabetes,2,1.06,27.23,77.82,Rain,40,False,None,0
2023-08-27,Pediatric Illness,2,1.1,29.94,67.94,Cloudy,90,False,None,0
2023-08-28,Respiratory Infection,4,1.19,25.79,62.55,Haze,180,False,None,0
2023-08-28,Gastroenteritis,2,0.91,24.37,75.04,Rain,74,False,None,0
2023-08-29,Hypertension,3,0.88,24.65,87.09,Rain,56,False,None,0
2023-08-29,Diabetes,3,0.86,30.24,75.3,Rain,73,False,None,0
2023-08-29,Hypertension,2,1.14,29.88,78.93,Rain,31,False,None,0
2023-08-30,Pediatric Illness,3,1.17,26.37,91.12,Rain,30,False,None,0
2023-08-31,Pediatric Illness,3,0.88,27.67,63.96,Cloudy,139,False,None,0
2023-09-01,Diabetes,3,0.88,27.89,75.1,Rain,51,False,None,0
2023-09-01,Gastroenteritis,1,1.16,30.92,44.14,Clear,77,False,None,0
2023-09-01,Hypertension,2,1.19,24.5,92.2,Rain,42,False,None,0
2023-09-02,Hypertension,3,1.07,28.13,92.47,Rain,34,False,None,0
2023-09-02,Diabetes,2,0.9,25.09,80.61,Rain,66,False,None,0
2023-09-03,Hypertension,2,1.11,34.25,89.97,Rain,71,False,None,0
2023-09-03,Malaria,1,0.9,22.33,29.11,Sunny,40,False,None,0
2023-09-03,Kidney Disease,1,1.14,26.37,43.03,Clear,75,False,None,0
2023-09-04,Respiratory Infection,3,0.84,38.49,32.04,Sunny,71,False,None,0
2023-09-04,Malaria,1,1.07,33.41,54.95,Haze,214,False,None,0
2023-09-05,Hypertension,3,1.15,26.05,55.14,Haze,228,False,None,0
2023-09-05,Kidney Disease,1,0.89,29.29,24.26,Sunny,53,False,None,0
2023-09-05,Gastroenteritis,1,0.97,27.19,79.73,Rain,54,False,None,0
2023-09-06,Pediatric Illness,3,1.09,24.37,85.82,Rain,43,False,None,0
2023-09-06,Pediatric Illness,2,1.17,27.43,76.64,Rain,73,False,None,0
2023-09-06,Gastroenteritis,2,0.82,25.84,70.25,Cloudy,134,False,None,0
2023-09-07,Malaria,1,1.1,24.56,88.24,Rain,67,False,None,0
2023-09-07,Kidney Disease,1,1.0,31.95,47.29,Clear,91,False,None,0
2023-09-08,Gastroenteritis,1,0.85,22.52,51.91,Haze,191,False,None,0
2023-09-09,Malaria,1,1.03,28.95,90.21,Rain,37,False,None,0
2023-09-10,Gastroenteritis,2,1.05,23.21,77.1,Rain,63,False,None,0
2023-09-10,Kidney Disease,2,1.14,27.67,57.45,Haze,189,False,None,0
2023-09-11,Heart Disease,2,1.0,28.07,76.23,Rain,56,False,None,0
2023-09-11,Kidney Disease,1,0.92,25.97,94.46,Rain,41,False,None,0
2023-09-11,Kidney Disease,1,0.97,28.32,85.45,Rain,31,False,None,0
2023-09-12,Diabetes,2,0.86,31.56,35.88,Smoke,232,False,None,0
2023-09-13,Malaria,1,0.85,22.19,69.42,Cloudy,137,False,None,0
2023-09-14,Heart Disease,3,0.88,26.12,77.81,Rain,61,False,None,0
2023-09-14,Pediatric Illness,2,1.09,26.79,79.42,Cloudy,92,False,None,0
2023-09-15,Gastroenteritis,1,1.02,25.65,76.68,Rain,46,False,None,0
2023-09-15,Diabetes,3,1.06,32.75,67.22,Haze,184,False,None,0
2023-09-15,Diabetes,2,1.11,26.89,41.96,Clear,85,False,None,0
2023-09-15,Heart Disease,4,0.85,31.52,73.54,Cloudy,120,False,None,0
2023-09-16,Heart Disease,3,1.02,30.29,84.09,Rain,57,False,None,0
2023-09-16,Respiratory Infection,4,0.91,27.28,43.22,Clear,50,False,None,0
2023-09-17,Kidney Disease,1,0.98,33.4,79.04,Rain,77,False,None,0
2023-09-17,Hypertension,2,1.01,29.31,27.66,Sunny,71,False,None,0
2023-09-18,Respiratory Infection,2,1.12,30.02,22.48,Sunny,60,False,None,0
2023-09-18,Kidney Disease,2,0.92,31.15,86.04,Rain,51,False,None,0
2023-09-18,Heart Disease,3,1.12,25.33,45.43,Smoke,252,False,None,0
2023-09-18,Gastroenteritis,1,1.2,23.19,77.4,Rain,75,False,None,0
2023-09-18,Heart Disease,3,1.12,26.82,67.47,Cloudy,90,False,None,0
2023-09-19,Diabetes,2,1.2,27.23,86.7,Rain,70,False,None,0
2023-09-19,Malaria,2,0.83,33.1,81.54,Rain,74,False,None,0
2023-09-19,Heart Disease,2,0.87,30.28,43.3,Clear,88,False,None,0
2023-09-19,Respiratory Infection,3,0.96,23.17,86.49,Rain,58,False,None,0
2023-09-20,Gastroenteritis,2,0.84,31.88,85.45,Rain,57,False,None,0
2023-09-21,Kidney Disease,1,1.16,20.02,50.06,Clear,63,False,None,0
2023-09-21,Kidney Disease,2,0.96,27.86,46.84,Smoke,229,False,None,0
2023-09-21,Heart Disease,3,1.0,26.42,83.99,Rain,39,False,None,0
2023-09-22,Respiratory Infection,2,0.92,19.85,94.83,Rain,76,False,None,0
2023-09-22,Heart Disease,4,0.97,29.87,60.69,Haze,217,False,None,0
2023-09-23,Heart Disease,3,1.16,22.09,87.13,Rain,36,False,None,0
2023-09-23,Malaria,1,1.02,25.25,65.22,Haze,151,False,None,0
2023-09-24,Kidney Disease,2,0.81,23.57,77.51,Rain,70,False,None,0
2023-09-24,Respiratory Infection,3,0.97,27.05,60.49,Cloudy,94,False,None,0
2023-09-24,Gastroenteritis,2,1.12,26.3,92.4,Rain,36,False,None,0
2023-09-24,Kidney Disease,2,0.81,28.38,46.52,Clear,82,False,None,0
2023-09-25,Heart Disease,3,0.85,26.17,81.61,Rain,30,False,None,0
2023-09-25,Kidney Disease,1,1.15,31.55,84.79,Rain,45,False,None,0
2023-09-25,Diabetes,3,1.02,20.36,83.76,Rain,70,False,None,0
2023-09-25,Malaria,2,0.94,29.39,94.51,Rain,58,False,None,0
2023-09-26,Diabetes,3,0.91,24.25,62.65,Cloudy,134,False,None,0
2023-09-27,Malaria,1,1.12,27.09,93.61,Rain,59,False,None,0
2023-09-27,Respiratory Infection,3,0.84,29.84,93.96,Rain,32,False,None,0
2023-09-28,Diabetes,2,0.95,26.35,86.99,Rain,75,False,None,0
2023-09-28,Hypertension,2,1.11,24.02,32.83,Sunny,80,False,None,0
2023-09-28,Respiratory Infection,5,1.08,31.8,91.72,Rain,46,False,None,0
2023-09-29,Respiratory Infection,3,0.99,28.4,80.38,Rain,61,False,None,0
2023-09-29,Heart Disease,3,0.87,31.76,61.89,Haze,209,False,None,0
2023-09-30,Malaria,1,0.99,25.19,79.76,Rain,75,False,None,0
2023-09-30,Hypertension,3,0.95,26.38,83.67,Rain,72,False,None,0
2023-09-30,Malaria,2,0.93,25.39,45.04,Smoke,276,False,None,0
2023-09-30,Kidney Disease,1,1.17,26.91,85.92,Rain,59,False,None,0
2023-09-30,Gastroenteritis,2,1.18,27.81,81.35,Rain,72,False,None,0
2023-09-30,Heart Disease,4,0.8,26.43,92.91,Rain,49,False,None,0
2023-10-01,Hypertension,2,0.92,33.7,42.75,Clear,93,False,None,0
2023-10-02,Kidney Disease,2,0.88,30.46,58.71,Haze,202,False,None,0
2023-10-03,Malaria,1,1.01,26.81,51.42,Clear,95,False,None,0
2023-10-04,Gastroenteritis,2,1.11,32.59,46.29,Smoke,277,False,None,0
2023-10-04,Hypertension,3,1.17,33.27,64.08,Haze,199,False,None,0
2023-10-05,Heart Disease,3,1.09,26.3,55.37,Haze,184,False,None,0
2023-10-05,Respiratory Infection,3,1.11,27.6,47.46,Clear,72,False,None,0
2023-10-06,Malaria,2,1.14,34.92,44.76,Smoke,320,False,None,0
2023-10-07,Hypertension,2,0.99,29.55,37.7,Clear,95,False,None,0
2023-10-09,Diabetes,2,0.89,34.26,75.54,Cloudy,141,False,None,0
2023-10-10,Malaria,1,0.99,22.49,59.46,Haze,212,False,None,0
2023-10-10,Pediatric Illness,2,1.02,28.49,68.08,Haze,187,False,None,0
2023-10-10,Diabetes,2,1.0,27.06,47.46,Clear,53,False,None,0
2023-10-10,Diabetes,2,1.08,28.35,36.61,Clear,83,False,None,0
2023-10-11,Malaria,1,1.18,25.46,70.05,Cloudy,131,False,None,0
2023-10-11,Kidney Disease,1,1.16,35.81,78.81,Rain,53,False,None,0
2023-10-11,Diabetes,1,0.89,29.46,35.71,Clear,99,False,None,0
2023-10-12,Hypertension,2,0.89,26.31,65.9,Haze,219,False,None,0
2023-10-13,Malaria,1,1.02,34.17,38.82,Smoke,260,False,None,0
2023-10-14,Pediatric Illness,3,0.94,27.26,59.01,Haze,225,False,None,0
2023-10-15,Malaria,1,0.95,28.91,93.56,Rain,41,False,None,0
2023-10-16,Pediatric Illness,2,0.9,28.1,43.93,Clear,72,False,None,0
2023-10-16,Hypertension,2,0.87,29.05,60.08,Cloudy,127,False,None,0
2023-10-16,Gastroenteritis,2,0.86,30.11,67.36,Haze,174,False,None,0
2023-10-16,Respiratory Infection,3,1.03,28.35,63.52,Haze,211,False,None,0
2023-10-17,Malaria,2,0.98,33.07,65.89,Haze,224,False,None,0
2023-10-19,Respiratory Infection,4,0.92,25.43,57.11,Haze,221,False,None,0
2023-10-19,Pediatric Illness,3,0.97,28.18,42.51,Clear,90,False,None,0
2023-10-19,Diabetes,3,1.15,32.64,52.97,Haze,167,False,None,0
2023-10-20,Malaria,2,1.03,31.2,69.48,Cloudy,135,False,None,0
2023-10-20,Kidney Disease,1,0.96,34.16,43.74,Clear,54,False,None,0
2023-10-20,Heart Disease,3,1.19,29.53,60.41,Haze,247,False,None,0
2023-10-21,Pediatric Illness,2,0.81,30.34,65.23,Cloudy,84,False,None,0
2023-10-21,Gastroenteritis,1,0.97,31.75,69.19,Cloudy,118,False,None,0
2023-10-21,Heart Disease,3,0.9,33.36,51.79,Clear,50,False,None,0
2023-10-22,Gastroenteritis,3,1.02,28.5,60.33,Haze,223,False,None,0
2023-10-22,Heart Disease,4,1.0,33.0,72.76,Cloudy,138,False,None,0
2023-10-22,Diabetes,2,0.95,36.01,27.1,Sunny,57,False,None,0
2023-10-23,Malaria,1,1.01,29.51,78.67,Cloudy,117,False,None,0
2023-10-23,Malaria,1,0.87,29.64,45.91,Smoke,230,False,None,0
2023-10-23,Respiratory Infection,3,0.84,24.83,54.2,Haze,209,False,None,0
2023-10-23,Malaria,1,1.0,27.97,56.03,Haze,224,False,None,0
2023-10-25,Kidney Disease,2,1.12,34.38,36.16,Smoke,271,False,None,0
2023-10-26,Hypertension,3,0.87,36.08,54.79,Haze,212,False,None,0
2023-10-26,Heart Disease,5,1.0,34.91,47.84,Smoke,309,False,None,0
2023-10-27,Diabetes,2,0.85,31.57,43.89,Clear,75,False,None,0
2023-10-28,Heart Disease,3,0.86,27.1,64.84,Cloudy,149,False,None,0
2023-10-28,Hypertension,2,0.93,27.55,91.7,Rain,68,False,None,0
2023-10-28,Hypertension,2,1.09,35.94,66.71,Haze,181,False,None,0
2023-10-28,Diabetes,1,1.05,27.87,40.53,Sunny,40,False,None,0
2023-10-29,Heart Disease,2,1.16,35.14,37.33,Clear,77,False,None,0
2023-10-30,Malaria,1,1.1,24.46,66.41,Cloudy,130,False,None,0
2023-10-30,Pediatric Illness,2,0.93,35.73,92.97,Rain,49,False,None,0
2023-10-30,Pediatric Illness,2,0.81,34.47,64.26,Cloudy,89,False,None,0
2023-11-01,Kidney Disease,1,1.14,22.85,39.43,Sunny,54,True,Diwali,0
2023-11-01,Respiratory Infection,4,0.81,25.63,60.16,Haze,191,True,Diwali,0
2023-11-01,Heart Disease,4,0.81,31.28,71.16,Cloudy,117,True,Diwali,0
2023-11-01,Diabetes,3,1.2,29.59,46.01,Smoke,287,True,Diwali,0
2023-11-02,Hypertension,1,1.07,29.79,39.91,Sunny,77,False,None,1
2023-11-02,Hypertension,2,1.12,31.83,79.36,Cloudy,86,False,None,1
2023-11-03,Malaria,2,1.15,29.64,79.79,Cloudy,99,False,None,2
2023-11-04,Hypertension,4,1.04,22.74,61.39,Haze,219,False,None,3
2023-11-05,Malaria,2,0.81,29.38,72.52,Cloudy,89,False,None,4
2023-11-05,Pediatric Illness,2,1.06,26.73,38.23,Clear,51,False,None,4
2023-11-07,Kidney Disease,2,0.82,26.6,40.46,Smoke,331,False,None,6
2023-11-07,Kidney Disease,2,0.87,27.82,60.87,Haze,180,False,None,6
2023-11-08,Heart Disease,5,0.88,27.47,54.41,Haze,191,False,None,7
2023-11-08,Heart Disease,3,1.13,27.07,48.46,Clear,71,False,None,7
2023-11-08,Kidney Disease,2,0.93,28.19,80.23,Rain,66,False,None,7
2023-11-09,Malaria,1,0.94,26.23,57.59,Haze,210,False,None,0
2023-11-09,Gastroenteritis,2,1.16,32.95,66.9,Cloudy,107,False,None,0
2023-11-09,Heart Disease,3,0.98,28.84,52.77,Clear,75,False,None,0
2023-11-10,Malaria,2,1.02,31.9,93.48,Rain,71,False,None,0
2023-11-10,Diabetes,1,0.94,25.43,35.75,Clear,91,False,None,0
2023-11-10,Respiratory Infection,3,1.18,27.58,54.35,Haze,163,False,None,0
2023-11-10,Heart Disease,3,1.02,29.22,91.46,Rain,76,False,None,0
2023-11-11,Diabetes,2,1.12,24.12,61.04,Cloudy,80,False,None,0
2023-11-13,Gastroenteritis,1,1.18,30.13,36.33,Clear,98,False,None,0
2023-11-13,Respiratory Infection,3,1.05,25.06,71.9,Cloudy,123,False,None,0
2023-11-14,Gastroenteritis,2,1.12,32.19,75.81,Rain,49,False,None,0
2023-11-14,Diabetes,2,1.03,23.18,21.05,Sunny,65,False,None,0
2023-11-14,Malaria,1,0.86,29.45,66.47,Cloudy,133,False,None,0
2023-11-15,Hypertension,1,1.03,30.73,39.77,Sunny,58,False,None,0
2023-11-16,Malaria,1,1.12,26.71,40.58,Sunny,74,False,None,0
2023-11-17,Gastroenteritis,2,1.06,32.82,41.57,Clear,86,False,None,0
2023-11-17,Gastroenteritis,2,0.92,27.69,79.43,Cloudy,112,False,None,0
2023-11-17,Pediatric Illness,2,1.15,25.47,65.31,Haze,175,False,None,0
2023-11-17,Heart Disease,3,0.92,28.04,70.59,Cloudy,108,False,None,0
2023-11-17,Gastroenteritis,3,0.94,29.11,66.05,Haze,248,False,None,0
2023-11-19,Diabetes,2,0.84,25.25,37.86,Smoke,235,False,None,0
2023-11-19,Diabetes,1,0.87,29.96,29.54,Sunny,43,False,None,0
2023-11-21,Kidney Disease,1,1.14,25.58,26.19,Sunny,65,False,None,0
2023-11-21,Heart Disease,3,1.02,28.08,54.47,Clear,71,False,None,0
2023-11-21,Kidney Disease,1,0.89,26.63,25.11,Sunny,60,False,None,0
2023-11-22,Kidney Disease,1,1.14,30.54,61.12,Cloudy,132,False,None,0
2023-11-22,Kidney Disease,2,0.82,30.72,66.06,Haze,173,False,None,0
2023-11-22,Malaria,2,0.85,29.01,52.66,Haze,213,False,None,0
2023-11-22,Heart Disease,4,0.96,30.11,74.08,Cloudy,146,False,None,0
2023-11-23,Heart Disease,2,1.06,25.72,36.17,Sunny,71,False,None,0
2023-11-24,Gastroenteritis,3,1.02,31.81,61.39,Haze,238,False,None,0
2023-11-25,Kidney Disease,1,0.9,31.01,53.92,Haze,217,False,None,0
2023-11-25,Heart Disease,4,1.15,33.79,49.97,Clear,60,False,None,0
2023-11-26,Respiratory Infection,4,0.82,26.13,50.59,Clear,67,False,None,0
2023-11-26,Malaria,1,0.98,24.08,60.89,Cloudy,100,False,None,0
2023-11-26,Malaria,1,0.96,24.94,80.24,Rain,47,False,None,0
2023-11-27,Diabetes,2,0.98,26.82,53.54,Haze,150,False,None,0
2023-11-27,Kidney Disease,1,0.84,31.78,65.12,Haze,198,False,None,0
2023-11-27,Malaria,1,1.03,26.48,37.86,Smoke,204,False,None,0
